Escritório de vendas|Fornecedor|Material|Data|Valor Liquido
107|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
107|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
107|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|10.0
107|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|7.0
107|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
107|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
107|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
107|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|10.0
107|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|30.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|25.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|50.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|190.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|100.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|115.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|40.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|25.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|10.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|45.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|40.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|30.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|30.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|30.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|40.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|40.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|30.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|25.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|25.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|10.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|15.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|35.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|35.0
107|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|40.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|30.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|50.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|60.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|40.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|30.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|120.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|60.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|35.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|40.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|60.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|60.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|45.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|115.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|30.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|60.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|60.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|50.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|15.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|15.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|20.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|15.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|30.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|31.12.2019|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|03.01.2020|60.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|40.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|04.01.2020|10.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|02.01.2020|50.0
107|Tim|177914             RECARGA VIRTUAL TIM R$ 1,00|30.12.2019|30.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|15.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|15.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|100.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|15.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|140.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|95.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|70.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|30.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|35.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|40.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|10.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|30.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|15.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|15.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|30.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|40.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|15.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|40.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|40.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|15.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|15.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|45.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|04.01.2020|40.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|10.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|25.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|40.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|30.12.2019|25.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|02.01.2020|20.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|03.01.2020|25.0
107|Claro|131317             RECARGA VIRTUAL CLARO R$ 1,00|31.12.2019|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|30.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|45.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|20.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|50.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|12.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|35.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|50.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|25.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|115.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|102.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|102.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|92.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|49.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|10.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|25.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|25.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|100.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|45.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|40.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|25.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|25.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|30.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|12.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|20.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|10.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|30.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|25.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|22.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|12.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|14.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|20.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|25.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|05.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|12.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|04.01.2020|10.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|31.12.2019|20.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|10.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|12.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|40.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|03.01.2020|25.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|02.01.2020|15.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|50.0
109|Vivo|131318             RECARGA VIRTUAL VIVO R$ 1,00|30.12.2019|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|60.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|30.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|45.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|45.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|10.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|55.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|30.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|20.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|20.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|31.12.2019|50.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|03.01.2020|20.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|30.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|02.01.2020|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|04.01.2020|15.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|30.12.2019|35.0
109|Oi|131316             RECARGA VIRTUAL OI R$ 1,00|05.01.2020|30.0
